date,mine_name,state,district,latitude,longitude,coordinate_source,year,month_num,day_of_month,day_of_year,week_of_year,cv_group_month,sample_weight_by_month,precipitation_mm_day,rain_3d_mm,rain_7d_mm,rain_14d_mm,rain_30d_mm,rainy_days_last_7d,rainy_days_last_30d,heavy_rain_days_last_30d,rain_flag_gt1mm,heavy_rain_flag_20mm,very_heavy_rain_flag_50mm,air_temp_mean_c,air_temp_max_c,air_temp_min_c,temp_range_c,surface_skin_temp_c,relative_humidity_pct,wind_speed_10m_mps,surface_soil_wetness_frac,rootzone_soil_wetness_frac,surface_soilwet_7d_mean,surface_soilwet_14d_mean,surface_soilwet_30d_mean,rootzone_soilwet_7d_mean,rootzone_soilwet_14d_mean,rootzone_soilwet_30d_mean,solar_radiation_kwh_m2_day,public_breakdown_repair_event,public_maintenance_event,public_drilling_blasting_event,public_loader_haulage_event,public_dewatering_pumping_event,public_power_electrical_event,public_operational_event_count,public_breakdown_repair_event_30d,public_maintenance_event_30d,public_drilling_blasting_event_30d,public_loader_haulage_event_30d,public_dewatering_pumping_event_30d,public_power_electrical_event_30d,public_operational_event_count_30d,public_tender_proxy_data_available,production_lag_1m_lakh_tonnes,production_lag_2m_lakh_tonnes,production_lag_3m_lakh_tonnes,actual_moil_production_lakh_tonnes,expected_production_trailing3m_lakh_tonnes,target_shortfall_proxy_lakh_tonnes,target_shortfall_proxy_pct,target_shortfall_proxy_flag,target_shortfall_proxy_flag_5pct,production_value_method,production_source_url,weather_source_url,label_granularity,target_definition
2024-04-01,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2024,4,1,92,14,2024-04,0.0033333333333333335,0.0,2.7200000000000006,2.7199999999999998,8.71,21.02,2.0,5.0,0.0,0,0,0,31.12,40.43,22.48,17.95,32.48,24.94,4.11,0.31,0.55,0.2928571428571428,0.37785714285714284,0.33566666666666667,0.5485714285714286,0.5528571428571428,0.5493333333333333,20.91,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.72,1.51,1.6,1.6,1.61,0.010000000000000009,0.6211180124223608,1.0,0.0,direct_public,https://steel.gov.in/sites/default/files/Monthly%20Summary%20for%20April-2024.pdf,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Gumgaon Mine,Maharashtra,Nagpur,21.43,78.96,fallback_public_locality,2025,6,7,158,23,2025-06,0.0033333333333333335,0.19,1.5799999999999699,2.789999999999998,34.64,70.4,1.0,13.0,0.0,0,0,0,32.04,36.9,26.52,10.379999999999999,33.71,42.33,4.28,0.4,0.6,0.51,0.5642857142857143,0.49933333333333335,0.61,0.6185714285714285,0.6110000000000001,15.12,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=78.96&latitude=21.43&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Kandri Mine,Maharashtra,Nagpur,21.39,79.33,fallback_public_locality,2025,6,7,158,23,2025-06,0.0033333333333333335,0.0,1.2600000000000016,3.05,31.559999999999995,68.73,2.0,14.0,0.0,0,0,0,33.76,40.28,27.06,13.220000000000002,35.72,37.41,3.71,0.38,0.59,0.49714285714285716,0.5542857142857143,0.4966666666666667,0.6028571428571429,0.6107142857142858,0.6043333333333334,18.46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.33&latitude=21.39&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Munsar Mine,Maharashtra,Nagpur,21.398069,79.279522,OpenStreetMap_Nominatim,2025,6,7,158,23,2025-06,0.0033333333333333335,0.0,1.2600000000000016,3.05,31.559999999999995,68.73,2.0,14.0,0.0,0,0,0,33.76,40.28,27.06,13.220000000000002,35.72,37.41,3.71,0.38,0.59,0.49714285714285716,0.5542857142857143,0.4966666666666667,0.6028571428571429,0.6107142857142858,0.6043333333333334,18.46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.279522&latitude=21.398069&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Sitapatore Mine,Madhya Pradesh,Balaghat,21.66,79.82,fallback_public_locality,2025,6,7,158,23,2025-06,0.0033333333333333335,0.0,1.5899999999999856,4.62,36.22,77.27,2.0,16.0,0.0,0,0,0,33.52,40.72,26.55,14.169999999999998,35.15,41.58,2.98,0.44,0.58,0.5185714285714286,0.5592857142857143,0.512,0.59,0.5957142857142858,0.5856666666666667,18.46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.82&latitude=21.66&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Tirodi Mine,Madhya Pradesh,Balaghat,21.6836159,79.7250021,OpenStreetMap_Nominatim,2025,6,7,158,23,2025-06,0.0033333333333333335,0.0,1.5899999999999856,4.62,36.22,77.27,2.0,16.0,0.0,0,0,0,33.52,40.72,26.55,14.169999999999998,35.15,41.58,2.98,0.44,0.58,0.5185714285714286,0.5592857142857143,0.512,0.59,0.5957142857142858,0.5856666666666667,18.46,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7250021&latitude=21.6836159&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-07,Ukwa Mine,Madhya Pradesh,Balaghat,21.97,80.47,fallback_public_locality,2025,6,7,158,23,2025-06,0.0033333333333333335,0.0,5.06000000000001,10.430000000000001,56.989999999999995,90.26,2.0,17.0,0.0,0,0,0,31.7,38.55,25.35,13.199999999999996,32.93,46.73,3.13,0.52,0.57,0.5471428571428572,0.5728571428571428,0.5126666666666666,0.5828571428571429,0.5814285714285715,0.5646666666666665,20.65,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.47&latitude=21.97&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.01,0.009999999999982237,15.47,41.18,84.0,2.0,16.0,0.0,0,0,0,34.47,42.08,27.7,14.379999999999999,36.11,40.3,4.2,0.43,0.56,0.5042857142857142,0.535,0.492,0.57,0.5728571428571428,0.5633333333333334,23.88,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Beldongri Mine,Maharashtra,Nagpur,21.4,79.34,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.31,0.3100000000000018,3.36,28.529999999999994,68.99,2.0,14.0,0.0,0,0,0,35.73,43.67,28.55,15.120000000000001,37.58,35.75,4.74,0.35,0.59,0.46714285714285714,0.5364285714285715,0.49599999999999994,0.5999999999999999,0.6092857142857142,0.6043333333333333,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.34&latitude=21.4&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Chikla Mine,Maharashtra,Bhandara,21.5330399,79.7428271,OpenStreetMap_Nominatim,2025,6,8,159,23,2025-06,0.0033333333333333335,0.15,0.14999999999998578,4.7700000000000005,30.020000000000003,77.41,2.0,16.0,0.0,0,0,0,34.93,43.4,28.36,15.04,36.8,40.35,3.87,0.41,0.57,0.4985714285714286,0.5442857142857143,0.5106666666666667,0.5857142857142856,0.5942857142857142,0.5856666666666667,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7428271&latitude=21.5330399&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Dongri Buzurg Mine,Maharashtra,Bhandara,21.42,79.72,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.15,0.14999999999998578,4.7700000000000005,30.020000000000003,77.41,2.0,16.0,0.0,0,0,0,34.93,43.4,28.36,15.04,36.8,40.35,3.87,0.41,0.57,0.4985714285714286,0.5442857142857143,0.5106666666666667,0.5857142857142856,0.5942857142857142,0.5856666666666667,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.72&latitude=21.42&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Gumgaon Mine,Maharashtra,Nagpur,21.43,78.96,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.21,0.3999999999999698,2.999999999999998,30.11,70.53,1.0,13.0,0.0,0,0,0,34.31,42.33,26.34,15.989999999999998,36.23,37.55,6.26,0.38,0.6,0.4828571428571428,0.5492857142857143,0.501,0.6071428571428571,0.6178571428571428,0.611,24.54,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=78.96&latitude=21.43&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Kandri Mine,Maharashtra,Nagpur,21.39,79.33,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.31,0.3100000000000018,3.36,28.529999999999994,68.99,2.0,14.0,0.0,0,0,0,35.73,43.67,28.55,15.120000000000001,37.58,35.75,4.74,0.35,0.59,0.46714285714285714,0.5364285714285715,0.49599999999999994,0.5999999999999999,0.6092857142857142,0.6043333333333333,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.33&latitude=21.39&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Munsar Mine,Maharashtra,Nagpur,21.398069,79.279522,OpenStreetMap_Nominatim,2025,6,8,159,23,2025-06,0.0033333333333333335,0.31,0.3100000000000018,3.36,28.529999999999994,68.99,2.0,14.0,0.0,0,0,0,35.73,43.67,28.55,15.120000000000001,37.58,35.75,4.74,0.35,0.59,0.46714285714285714,0.5364285714285715,0.49599999999999994,0.5999999999999999,0.6092857142857142,0.6043333333333333,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.279522&latitude=21.398069&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Sitapatore Mine,Madhya Pradesh,Balaghat,21.66,79.82,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.15,0.14999999999998578,4.7700000000000005,30.020000000000003,77.41,2.0,16.0,0.0,0,0,0,34.93,43.4,28.36,15.04,36.8,40.35,3.87,0.41,0.57,0.4985714285714286,0.5442857142857143,0.5106666666666667,0.5857142857142856,0.5942857142857142,0.5856666666666667,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.82&latitude=21.66&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Tirodi Mine,Madhya Pradesh,Balaghat,21.6836159,79.7250021,OpenStreetMap_Nominatim,2025,6,8,159,23,2025-06,0.0033333333333333335,0.15,0.14999999999998578,4.7700000000000005,30.020000000000003,77.41,2.0,16.0,0.0,0,0,0,34.93,43.4,28.36,15.04,36.8,40.35,3.87,0.41,0.57,0.4985714285714286,0.5442857142857143,0.5106666666666667,0.5857142857142856,0.5942857142857142,0.5856666666666667,23.08,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7250021&latitude=21.6836159&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-08,Ukwa Mine,Madhya Pradesh,Balaghat,21.97,80.47,fallback_public_locality,2025,6,8,159,23,2025-06,0.0033333333333333335,0.0,0.0,10.430000000000001,45.48,90.17,2.0,17.0,0.0,0,0,0,33.14,40.72,26.61,14.11,34.6,47.09,3.25,0.51,0.57,0.5414285714285715,0.5642857142857143,0.5143333333333333,0.58,0.5814285714285713,0.5653333333333334,23.88,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.47&latitude=21.97&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Balaghat Mine,Madhya Pradesh,Balaghat,21.82,80.18,fallback_public_locality,2025,6,9,160,24,2025-06,0.0033333333333333335,0.0,0.009999999999982237,10.350000000000001,39.38,81.9,1.0,15.0,0.0,0,0,0,34.83,42.86,26.65,16.21,36.44,37.51,3.71,0.41,0.56,0.4842857142857143,0.5235714285714286,0.493,0.5685714285714285,0.5721428571428572,0.5636666666666666,21.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=80.18&latitude=21.82&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Beldongri Mine,Maharashtra,Nagpur,21.4,79.34,fallback_public_locality,2025,6,9,160,24,2025-06,0.0033333333333333335,0.0,0.3100000000000018,1.9100000000000001,26.96999999999999,66.71,1.0,13.0,0.0,0,0,0,36.6,44.42,28.43,15.990000000000002,38.56,31.35,4.52,0.33,0.59,0.4328571428571429,0.5171428571428571,0.49433333333333335,0.5971428571428571,0.6078571428571429,0.6043333333333333,22.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.34&latitude=21.4&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Chikla Mine,Maharashtra,Bhandara,21.5330399,79.7428271,OpenStreetMap_Nominatim,2025,6,9,160,24,2025-06,0.0033333333333333335,0.01,0.1599999999999858,2.47,28.87,76.33,1.0,15.0,0.0,0,0,0,35.75,44.03,26.88,17.150000000000002,37.62,38.46,3.35,0.38,0.57,0.47285714285714286,0.53,0.5093333333333333,0.5814285714285715,0.5921428571428571,0.5856666666666667,22.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.7428271&latitude=21.5330399&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Dongri Buzurg Mine,Maharashtra,Bhandara,21.42,79.72,fallback_public_locality,2025,6,9,160,24,2025-06,0.0033333333333333335,0.01,0.1599999999999858,2.47,28.87,76.33,1.0,15.0,0.0,0,0,0,35.75,44.03,26.88,17.150000000000002,37.62,38.46,3.35,0.38,0.57,0.47285714285714286,0.53,0.5093333333333333,0.5814285714285715,0.5921428571428571,0.5856666666666667,22.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.72&latitude=21.42&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Gumgaon Mine,Maharashtra,Nagpur,21.43,78.96,fallback_public_locality,2025,6,9,160,24,2025-06,0.0033333333333333335,0.0,0.3999999999999698,2.389999999999998,27.639999999999997,67.45,1.0,12.0,0.0,0,0,0,35.53,43.42,27.49,15.930000000000003,37.53,31.18,6.25,0.35,0.6,0.45,0.5307142857142857,0.501,0.6042857142857143,0.6164285714285713,0.611,24.23,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=78.96&latitude=21.43&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
2025-06-09,Kandri Mine,Maharashtra,Nagpur,21.39,79.33,fallback_public_locality,2025,6,9,160,24,2025-06,0.0033333333333333335,0.0,0.3100000000000018,1.9100000000000001,26.96999999999999,66.71,1.0,13.0,0.0,0,0,0,36.6,44.42,28.43,15.990000000000002,38.56,31.35,4.52,0.33,0.59,0.4328571428571429,0.5171428571428571,0.49433333333333335,0.5971428571428571,0.6078571428571429,0.6043333333333333,22.15,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.71,1.62,1.59,1.68,1.64,0.0,0.0,0.0,0.0,direct_public,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2141732,https://power.larc.nasa.gov/api/temporal/daily/point?parameters=PRECTOTCORR%2CT2M%2CT2M_MAX%2CT2M_MIN%2CTS%2CRH2M%2CWS10M%2CGWETTOP%2CGWETROOT%2CALLSKY_SFC_SW_DWN&community=AG&longitude=79.33&latitude=21.39&start=20240101&end=20251231&format=JSON&time-standard=LST,MOIL_company_month_repeated_across_mine_days,Public proxy: positive deficit of actual MOIL monthly production versus mean of previous 3 months; not official planned-vs-actual shortfall
